PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
-0.6378689282754508,-0.12269188010503487,0.10896773194879486,-0.3615210349935972,0.2609482222679978,0.07404319497746438,0.30878822563813,-0.5550085535357954,0.048935940303300354,-0.027178542641687734,-0.13623354535982185,-0.6287609942699947,0.2668482280479866,0.2950170394775272,0.06080733141940221,0.03949478911264238,-0.618321559630188,0.11780239163260027,-0.21129512419417842,0.014086080871197094,-0.10750963394389233,0.047783038621559804,0.17272359944239585,0.19154077927368218,-0.05483283289463605
0.8925190553025502,-0.10913758521598367,0.1539185030300189,0.21869831521409677,0.10378081934053644,0.46181377614628777,-0.00535237770850249,0.013068076163638608,-0.07984724784867954,-0.0028500324242555983,0.04095467810603421,0.017388851523083792,0.0382681073762952,-0.015066942603477365,-0.05751804637483171,-0.1111606445292666,-0.011493989768526182,-0.11373710829835718,0.08564317293058134,-0.15353669927412747,0.11619040229056427,0.08427292702196326,-0.11536970060054051,0.1670874820702747,-0.2332634972638318
0.33665929531479366,-0.9078257540841219,0.5288665192467077,-0.11152489928001062,-0.08661360855549313,-0.15681860262890882,0.0302342081707118,0.4110303881870933,-0.028107951818377542,0.014365189545470837,0.10096106603897291,0.0587042317523549,0.0899010541828876,-0.0854058872473554,0.11546050393957026,0.17958341109211096,-0.0642365601867714,-0.1380538135099842,-0.03316743478143233,-0.026132526065760445,-0.02429045687523947,-0.03981397669314275,0.020984270808018634,0.0022555523580861186,0.01033201716261392
0.12903234632264146,0.7197934463325741,0.09244554174967574,0.5214557316507997,0.14329010364624098,-0.12768347938481217,-0.010455423000969046,0.3182675417760802,0.11306851871695596,-0.17739816952428827,-0.24863101527954942,-0.0444190865662056,0.0712592501183987,-0.07307518795104966,0.12332219595037944,0.10928074136293246,0.10226607134927032,0.25573788717617474,-0.011376840545138338,-0.02578569880265361,-0.052443233849591916,0.03521859762504569,-0.006826564148581283,-0.12098092551156726,0.12378533045349427
-0.9846967145682668,-0.01921504803237376,-0.08578962331434119,0.2043480346968047,-0.34602371076660227,0.07657954167921999,0.12196083970101385,-0.2918383574497181,0.08628045688772056,0.26531197564979375,0.03326611646016345,-0.14018062100446116,-0.14480692957302518,-0.20888951380598547,0.1421236944678689,0.20418820638148455,-0.05488688907479093,0.22468002003555557,0.1156874845655214,-0.28175913238519307,-0.0784578971274934,-0.13603824336624623,0.029892504714488937,0.011121921316309987,-0.06182350290511233
0.9062366277590009,-0.18667598105513286,-0.6054402246786457,-0.1336031652518474,0.18354089827204162,0.25420326348531347,-0.12891529542226185,-0.2521777275068793,0.04286236020322535,-0.07504155404116897,-0.13937706386114954,-0.06889801553755794,-0.06944348234662545,-0.03000663148709725,0.06390625079663641,-0.005187045103170382,0.16242987833767245,0.2156681762508571,-0.04770796351742644,0.012380159581840706,0.060669743127316086,-0.15597720178240082,0.04811592885168746,0.027988562402031975,-0.009710144960166573
0.151721961453992,-0.7121374241691107,0.3524019908961407,0.3798430537974347,0.12047115946748765,0.3571475952976502,-0.05995427135380566,0.0020483979209676077,0.02843863885361093,-0.30251314219548564,0.0496835614399152,-0.07489140443347411,0.03381559639156338,-0.035328586561466015,0.06816154157543822,-0.060585512106206996,0.0315806336497864,-0.16019328877126837,-0.019885790317739252,-0.06139752189133681,0.007812492608852123,-0.05066657255876067,0.0012470330291029718,-0.039028950949983134,-0.01135445386130314
-0.014032074176881534,-0.7942891813097603,-0.11980413824926069,-0.33943720291200374,-0.3665987927329669,0.06975027812245822,-0.12438203044825337,-0.09631013945454149,-0.004791579030799288,-0.25029687234284775,-0.020492365797747766,-0.11360893513128552,-4.8341092726328214e-4,-0.017466549196097542,0.0055115258079365135,-0.09798892076834126,-0.008856751115116258,0.015217636696249218,-0.018151975630836814,0.02890908975857934,-0.07353840819465746,0.11863332716566162,-0.019461668854373393,-0.04217032855549089,0.0016266760643484015
0.8395825534725766,-0.17608984638347788,-0.32287176737748846,-0.5621714124130125,-0.21973720020015694,-0.16246527891821613,-0.12160109274291675,-0.11694965245260244,0.03600709159167278,0.11435222909765458,-0.009140791787781754,-0.10397301535199437,-0.022952401220189007,-0.02494133578455602,-0.03839939785991981,-0.0749649221042431,0.05719689569672285,0.07251287153140086,-0.061683142363715644,0.2763209054256023,-0.028797131189025663,0.19908540381190962,-0.04514748800882259,-0.09077106425207593,0.016241491650984454
0.27259176748774655,-0.8522299052640913,0.3014376009339166,0.28900250455941756,0.18977826224863698,0.21798712938730241,0.006180755278839801,0.2735229389252916,-0.007988349210728279,-0.13297325508801583,0.1436840507903739,-0.020633835549548545,0.05538424000122795,-0.011711716161797508,0.04478585114618702,-0.054910409018034095,0.13029477772575,-0.13858565533678108,-0.05135247271665065,-0.0966565018479823,-0.08509650783895921,-0.039528438799743104,-0.006504036827448885,0.027003926917224686,0.07092048546511301
-0.5705058000677175,-0.37659753145481495,-0.21243767430871088,-0.0504874862024091,-0.22537142476377386,0.10222074737877553,0.27558214674682074,-0.1303695368557715,0.09826656650447678,0.3781239455207818,0.10652277868839811,0.056662115866948345,-0.17926919039817318,-0.05265078515694888,0.045826427584105434,0.313209096325275,0.10508136856698955,0.3252505695168332,0.26142100056219636,-0.11143816186374034,-0.0177959908583986,-0.09369344568733322,0.0826681876262144,0.0499013469938189,0.003521707245139038
-0.4987872733619531,-0.16968495119419075,0.18445185767093186,0.6545903770483227,0.24384670091762417,-0.07554620947845832,0.1445178686936677,0.12450011953919135,0.4322507082509847,0.2867251234051943,0.05880085382935142,-0.13470210915847083,0.07621482748974387,-0.20667154571476884,0.0806088406844349,0.1161050558172415,0.03471119207317538,-0.09414029156105716,-0.012888250748406785,0.11913792477246092,-0.025588884515489463,0.02714530937893876,0.06224340691039605,-0.101141137248175,0.047314350878829015
0.8540678221246027,-0.22087988246385523,-0.29548696364677807,-0.68069951693298,-0.20003713443854668,-0.35022319451075506,-0.13854005381639384,0.32766334162455124,-0.0481593808499026,-0.13537642246735454,-0.008289162721671448,-0.05668966664964223,0.06314778527585699,-0.11458383367201688,0.11255135011224364,0.1382270643514211,-0.01575520036230666,-0.01334763822054038,-0.10006046821749189,0.2508181760614953,-0.07660805045627198,0.22137787966263803,-0.04413005859834676,-0.06369293531745969,0.05348509337545724
